seed,heater_state,block,n,generator_independent_target_innovation_mean,generator_independent_target_innovation_std,generator_persistent_mode_strength_mean,generator_persistent_mode_strength_std,resource_optional_effective_power_mean,resource_optional_effective_power_std,agent_context_quality_radiometer_basic_mean,agent_context_quality_radiometer_basic_std,agent_context_quality_surface_temp_ir_mean,agent_context_quality_surface_temp_ir_std,agent_context_quality_laser_disdrometer_mean,agent_context_quality_laser_disdrometer_std,agent_context_quality_fc4_flux_mean,agent_context_quality_fc4_flux_std
7180,01000,12,8,0.3947613725046519,0.09817555653707406,0.4715589710243634,0.23382380112692527,5.814545454545455,0.0,0.4666855053919864,0.01749166666988134,0.6598528446667268,0.057527400191158984,0.6448891651480405,0.23395503129529777,0.5904405849596948,0.25201011490027725
7180,01000,13,2,-0.0975229359336927,0.1219941175256339,0.7012896672597558,0.006846667825656683,5.814545454545455,0.0,0.4751958427153269,0.006240590999236045,0.6950167923336656,0.02624061915213305,0.9891772465285709,0.007360872474446889,0.2244873412108502,0.005498713921601395
7180,01000,14,10,0.4509896660762599,0.28276701129103515,0.3761895087197164,0.29852553127082126,5.8145454545454545,8.881784197001252e-16,0.508725350430565,0.02350383082290616,0.43768724292063454,0.047284283631666535,0.6161643965290522,0.25467237699569195,0.6690306967543115,0.2755616054676022
7180,01000,15,16,-0.26949963537290933,0.4509041266316454,0.19750993127833727,0.16928226236546276,5.814545454545455,0.0,0.49251360984815556,0.021249259442787768,0.4615971682400707,0.0861100036755783,0.4245629351988416,0.21803897744250156,0.8328555231617685,0.18645475761198443
7180,10000,0,30,-0.5901838081118043,0.1741928488897223,0.8544422463648967,0.07047444048048081,4.03590909090909,8.881784197001252e-16,0.5267036291820237,0.27063605843013844,0.8104332158730041,0.31103320506552223,0.35776149378821465,0.3211557650395972,0.5553014846032374,0.16460737748949875
7180,10000,1,14,-0.7216809903607663,0.21896198315029905,0.771557329422528,0.14667951230972548,4.035909090909092,8.881784197001252e-16,0.6992516456890021,0.29887591842805195,0.30407466692143537,0.20702211817923516,0.9238728907396523,0.20538553722276137,0.6011134177312477,0.1213841820390071
7180,10000,2,1,-0.2372684920619648,0.0,0.9791570276845062,0.0,4.035909090909091,0.0,0.8470637241848035,0.0,0.0550443900445658,0.0,0.2,0.0,1.0,0.0
7180,10000,3,3,0.5949623835039236,0.008590078788537743,0.40019409909066767,0.15080255182021893,4.035909090909091,0.0,0.4691565596223317,0.012243267354100477,0.4581893624379068,0.12468628576645821,0.30136416783195735,0.1409548874549454,0.6337284923462246,0.2664565953675806
7180,10000,5,1,-0.985779148744406,0.0,0.2660798624737362,0.0,4.035909090909091,0.0,0.5170087613429261,0.0,0.4546611649859446,0.0,0.9807056189036624,0.0,0.5911769488703409,0.0
7180,10000,6,2,-0.7546815299160873,0.1849917559706039,0.6089150383004288,0.326774557435893,4.035909090909091,0.0,0.4640463883898348,0.04708431317622899,0.3756231299658222,0.017256478038254697,0.2,0.0,0.5747192193145287,0.4252807806854712
7180,10000,7,3,-0.33489401907546656,0.08796037890021716,0.6778004761237573,0.08067551538367465,4.035909090909091,0.0,0.7447679378691712,0.17786061870138936,0.32300055573694414,0.1831080319735396,0.5628222746115926,0.2661679855434631,0.681638624032335,0.2969181864933125
7180,10000,8,9,0.5056296646578191,0.34849070277587557,0.6578618245919938,0.23530403651309795,4.035909090909091,0.0,0.45404602043560666,0.033550840613580296,0.4886041475784355,0.26074686018573584,0.6689122408349331,0.27766278782932363,0.5237055365116843,0.2008375819799314
7180,10000,9,3,-0.9342244241206537,0.006985894026622667,0.22451950199568937,0.12829828323467593,4.035909090909091,0.0,0.4381748541894101,0.034713722481004135,0.725996578312583,0.05533569550216472,0.44044104603827866,0.185149614547086,0.6664339505108822,0.1315175574658528
7180,10000,10,5,-0.17352147309206828,0.4435924092672827,0.6313305281558339,0.10382700934635887,4.035909090909091,0.0,0.48177234839786554,0.04177664036605824,0.4850565469515006,0.19315139405305828,0.5607916491030673,0.38898570725407144,0.6787418819761488,0.2472146794363901
7180,10000,11,6,-0.9569237530403956,0.009781221168412822,0.5972180083763082,0.2537169514466548,4.035909090909091,0.0,0.4754948520494861,0.0329258771563628,0.37679693315080437,0.21262510541683322,0.39051004022572267,0.16086065962937093,0.8714739147555202,0.19256013651926163
7180,10000,12,12,-0.005574342288142371,0.44302922114198645,0.5741392549306302,0.24868670963824704,4.035909090909092,8.881784197001252e-16,0.4772379672599311,0.025447177156626883,0.5007213253831275,0.21429191688390584,0.6151695422075685,0.2432938108760294,0.6081632360100532,0.2933716484407241
7180,10000,13,6,0.4697012057479501,0.4128009615602513,0.7901164564223327,0.07911583813952856,4.035909090909091,0.0,0.4566855305803072,0.017854674353844316,0.6986125950635832,0.0207843952573795,0.47302677477886296,0.36018290284732446,0.5559147117596752,0.24280795903780858
7180,10000,14,3,0.18605803034667698,0.07876350370375286,0.6757267980779137,0.221196433379273,4.035909090909091,0.0,0.49335112564615463,0.020917220960753217,0.5243636503392174,0.0453845434516576,0.7743192803933715,0.20659198258315073,0.2947072935448023,0.1495758815689898
7180,10000,15,4,-0.3087409594564293,0.430581502925304,0.5009136953663582,0.10578589499884512,4.035909090909091,0.0,0.46568628765703585,0.021003344622536224,0.27107400424299033,0.093028817175374,0.3815048084899973,0.21757521262193838,0.9607243400545383,0.0625465361874593
7180,11000,0,24,-0.7411831683430726,0.1266964327253613,0.6223627682150775,0.21968305706872313,5.990454545454544,8.881784197001252e-16,0.7097436894350247,0.2791311651060362,0.607076448954648,0.25456493479674647,0.26511399538605207,0.14469654256498335,0.563526053378287,0.2960352563043205
7180,11000,1,15,-0.4648924403143398,0.31485148959313625,0.6162481573113178,0.25425884950169075,5.9904545454545435,1.7763568394002505e-15,0.7459527493345098,0.27595625203767826,0.6470942207976782,0.33106255627333164,0.9177980308994833,0.11131948444057181,0.467697505910911,0.2045069758518769
7180,11000,2,7,-0.09158497011952339,0.2893681829638651,0.8767521260527703,0.08605409725871985,5.990454545454546,8.881784197001252e-16,0.701527759342612,0.2579974331286802,0.39840342707241033,0.03392293225805308,0.2043767873906074,0.007496801496718072,0.1850438184806678,0.04793701773241191
7180,11000,3,11,0.5909805407709683,0.1709327330981067,0.3678863722171187,0.21502742946328726,5.990454545454545,0.0,0.7866472014044562,0.24811046681741547,0.3484363353745723,0.10156221672782098,0.19220940706047648,0.031102784616885353,0.831426332633017,0.2783451599464518
7180,11000,4,1,-0.906176278000524,0.0,0.2918407592871539,0.0,5.990454545454545,0.0,0.5174433405820269,0.0,0.5372878181550295,0.0,0.6444798785483854,0.0,0.8324884854389928,0.0
7180,11000,5,4,-0.9813014305813935,0.014837825476120517,0.4425059170902436,0.2949495087041283,5.990454545454545,0.0,0.7552723919253193,0.24073892354518647,0.2897193333254386,0.15232839309954013,0.26498302860334166,0.1744997615693348,0.9505531734398956,0.05155302646344477
7180,11000,6,18,-0.8683619899128013,0.13791596619516572,0.6381876015258631,0.22916564034599413,5.990454545454544,8.881784197001252e-16,0.644696483707895,0.233829602248432,0.3461617380175247,0.1382894149280538,0.2716313157500225,0.2197179231332934,0.8111338547205361,0.31348567993554155
7180,11000,7,10,-0.6072372300712063,0.17007336540977172,0.36264477161815195,0.23304514919960387,5.990454545454545,0.0,0.656587278630713,0.24121016227316502,0.518922890823054,0.1212878094676156,0.5587449884233746,0.2502848627216185,0.7338058407669292,0.20444619533073696
7180,11000,8,23,0.2715012368026344,0.31881327140177873,0.5238064307038276,0.23239112627329653,5.990454545454544,8.881784197001252e-16,0.4347726567428616,0.025694241652803405,0.6244836429818267,0.1705649647932219,0.44270367502827196,0.2640925806409697,0.6121454557146735,0.2835707430120545
7180,11000,9,41,-0.735487006575427,0.29530666100665925,0.4444950011730814,0.21924382082922098,5.990454545454546,8.881784197001252e-16,0.4279603481785888,0.022759623112304478,0.4854502505352625,0.2199941252315277,0.27136130528909197,0.21642810803261864,0.8736730442599937,0.21620566298369384
7180,11000,10,9,0.08540376414275844,0.2652063914516663,0.4813941425942885,0.2938839674014925,5.990454545454545,0.0,0.44197925913181346,0.020601551582168694,0.6682781610931289,0.07030590149185645,0.18207139301864558,0.09085081699341382,0.9229371806124459,0.07616476283922444
7180,11000,11,11,-0.9275779071730235,0.047788064674368434,0.6488284553225707,0.19258614210412456,5.990454545454545,0.0,0.4811546307067332,0.028529041635821508,0.36354131633551084,0.17373214312482138,0.44593023917934327,0.22764386023922573,0.8860259289782022,0.05756233379114314
7180,11000,12,5,0.13357030456716332,0.2995281685772937,0.6817958649951418,0.14195328484211348,5.990454545454545,0.0,0.4843625265904872,0.020812572756844918,0.3516956279251594,0.23167139290661304,0.3762539355527917,0.10824059204102725,0.7857956709496884,0.3067083968688685
7180,11000,15,14,-0.45401337141240067,0.483801871988646,0.3697230690802758,0.24175808874036814,5.990454545454544,8.881784197001252e-16,0.4870960528678295,0.027056980717923302,0.41785140870998677,0.13403946257051966,0.5457265630511878,0.3166791254309403,0.7835298260988441,0.17669491929415976
